time,open,high,low,close,volume
2026-03-29 20:00:00-04:00,4463.0,4479.7001953125,4459.10009765625,4477.0,1286
2026-03-29 20:05:00-04:00,4456.89990234375,4468.89990234375,4451.39990234375,4463.10009765625,859
2026-03-29 20:10:00-04:00,4453.5,4459.5,4444.7001953125,4456.7001953125,731
2026-03-29 20:15:00-04:00,4472.7001953125,4473.5,4451.10009765625,4453.7998046875,1117
2026-03-29 20:20:00-04:00,4489.10009765625,4493.10009765625,4470.2998046875,4473.39990234375,1389
2026-03-29 20:25:00-04:00,4477.39990234375,4494.2001953125,4473.10009765625,4489.0,1173
2026-03-29 20:30:00-04:00,4480.7001953125,4486.60009765625,4473.89990234375,4477.5,415
2026-03-29 20:35:00-04:00,4476.39990234375,4480.2998046875,4473.5,4480.2998046875,290
2026-03-29 20:40:00-04:00,4466.5,4477.10009765625,4463.2998046875,4476.0,573
2026-03-29 20:45:00-04:00,4469.0,4469.60009765625,4461.2001953125,4467.10009765625,354
2026-03-29 20:50:00-04:00,4462.60009765625,4471.0,4460.0,4469.60009765625,534
2026-03-29 20:55:00-04:00,4461.2001953125,4465.2998046875,4458.7001953125,4462.2998046875,451
2026-03-29 21:00:00-04:00,4471.2001953125,4480.39990234375,4460.2998046875,4460.60009765625,1428
2026-03-29 21:05:00-04:00,4485.7998046875,4486.60009765625,4469.89990234375,4471.5,918
2026-03-29 21:10:00-04:00,4488.10009765625,4491.2001953125,4483.2001953125,4486.2001953125,787
2026-03-29 21:15:00-04:00,4485.10009765625,4489.0,4479.0,4488.7001953125,383
2026-03-29 21:20:00-04:00,4483.7998046875,4495.60009765625,4483.5,4485.0,546
2026-03-29 21:25:00-04:00,4477.2998046875,4488.5,4475.0,4482.7998046875,357
2026-03-29 21:30:00-04:00,4497.10009765625,4498.2998046875,4474.5,4477.7001953125,513
2026-03-29 21:35:00-04:00,4496.7998046875,4506.39990234375,4495.39990234375,4496.60009765625,800
2026-03-29 21:40:00-04:00,4500.10009765625,4503.60009765625,4491.5,4496.0,520
2026-03-29 21:45:00-04:00,4502.60009765625,4505.0,4500.10009765625,4501.0,307
2026-03-29 21:50:00-04:00,4493.5,4502.39990234375,4491.7001953125,4502.39990234375,428
2026-03-29 21:55:00-04:00,4498.5,4501.2998046875,4493.60009765625,4493.60009765625,271
2026-03-29 22:00:00-04:00,4498.7998046875,4503.7001953125,4496.5,4498.7998046875,194
2026-03-29 22:05:00-04:00,4498.39990234375,4503.5,4495.0,4497.2001953125,293
2026-03-29 22:10:00-04:00,4502.5,4503.10009765625,4494.5,4498.39990234375,330
2026-03-29 22:15:00-04:00,4498.39990234375,4503.7001953125,4495.60009765625,4502.39990234375,345
2026-03-29 22:20:00-04:00,4500.10009765625,4502.7998046875,4496.0,4496.10009765625,157
2026-03-29 22:25:00-04:00,4502.10009765625,4502.60009765625,4498.2998046875,4499.7998046875,192
2026-03-29 22:30:00-04:00,4494.2998046875,4505.10009765625,4487.7998046875,4501.0,476
2026-03-29 22:35:00-04:00,4499.7001953125,4500.10009765625,4491.10009765625,4494.10009765625,192
2026-03-29 22:40:00-04:00,4524.10009765625,4528.7001953125,4499.5,4499.89990234375,948
2026-03-29 22:45:00-04:00,4520.7001953125,4525.7001953125,4518.60009765625,4523.2998046875,617
2026-03-29 22:50:00-04:00,4514.2998046875,4522.0,4514.0,4520.60009765625,284
2026-03-29 22:55:00-04:00,4510.89990234375,4514.89990234375,4508.7001953125,4514.0,426
2026-03-29 23:00:00-04:00,4524.0,4524.89990234375,4508.10009765625,4510.39990234375,394
2026-03-29 23:05:00-04:00,4535.5,4537.10009765625,4523.2998046875,4524.2998046875,733
2026-03-29 23:10:00-04:00,4534.39990234375,4538.7998046875,4531.7998046875,4536.2998046875,411
2026-03-29 23:15:00-04:00,4536.10009765625,4539.0,4533.7998046875,4534.89990234375,358
2026-03-29 23:20:00-04:00,4541.7998046875,4548.0,4535.60009765625,4536.7998046875,894
2026-03-29 23:25:00-04:00,4536.7998046875,4542.89990234375,4536.10009765625,4541.89990234375,555
2026-03-29 23:30:00-04:00,4535.0,4537.7998046875,4533.60009765625,4536.60009765625,236
2026-03-29 23:35:00-04:00,4533.0,4535.7001953125,4532.2001953125,4535.2001953125,237
2026-03-29 23:40:00-04:00,4533.5,4535.0,4529.7998046875,4533.60009765625,298
2026-03-29 23:45:00-04:00,4535.5,4537.60009765625,4530.60009765625,4533.0,253
2026-03-29 23:50:00-04:00,4534.2998046875,4536.2998046875,4532.39990234375,4535.2998046875,113
2026-03-29 23:55:00-04:00,4528.10009765625,4533.89990234375,4526.0,4533.7998046875,253
2026-03-30 00:00:00-04:00,4524.5,4528.5,4524.10009765625,4526.5,337
2026-03-30 00:05:00-04:00,4520.7001953125,4524.60009765625,4518.89990234375,4524.60009765625,311
2026-03-30 00:10:00-04:00,4517.7998046875,4521.0,4516.2998046875,4520.60009765625,113
2026-03-30 00:15:00-04:00,4518.5,4521.39990234375,4518.0,4518.0,91
2026-03-30 00:20:00-04:00,4524.10009765625,4525.2001953125,4517.2001953125,4518.10009765625,217
2026-03-30 00:25:00-04:00,4520.60009765625,4524.2998046875,4520.2001953125,4524.10009765625,179
2026-03-30 00:30:00-04:00,4518.10009765625,4521.10009765625,4517.0,4520.7998046875,136
2026-03-30 00:35:00-04:00,4517.89990234375,4519.60009765625,4514.89990234375,4517.7001953125,269
2026-03-30 00:40:00-04:00,4517.89990234375,4519.5,4515.5,4517.2998046875,208
2026-03-30 00:45:00-04:00,4518.39990234375,4520.89990234375,4516.2998046875,4517.60009765625,293
2026-03-30 00:50:00-04:00,4522.10009765625,4522.10009765625,4518.0,4518.2001953125,148
2026-03-30 00:55:00-04:00,4526.7998046875,4528.5,4521.89990234375,4522.10009765625,219
2026-03-30 01:00:00-04:00,4529.2001953125,4530.89990234375,4526.60009765625,4526.7998046875,199
2026-03-30 01:05:00-04:00,4534.60009765625,4535.89990234375,4528.39990234375,4529.39990234375,235
2026-03-30 01:10:00-04:00,4534.2998046875,4537.7998046875,4533.39990234375,4534.7998046875,422
2026-03-30 01:15:00-04:00,4541.0,4542.89990234375,4534.60009765625,4535.2998046875,273
2026-03-30 01:20:00-04:00,4543.5,4545.5,4540.2998046875,4541.10009765625,250
2026-03-30 01:25:00-04:00,4534.89990234375,4543.7998046875,4533.39990234375,4543.7998046875,394
2026-03-30 01:30:00-04:00,4541.0,4542.2001953125,4532.2998046875,4534.89990234375,282
2026-03-30 01:35:00-04:00,4535.0,4544.5,4535.0,4541.10009765625,251
2026-03-30 01:40:00-04:00,4539.10009765625,4539.5,4533.60009765625,4536.0,230
2026-03-30 01:45:00-04:00,4549.5,4551.0,4539.39990234375,4540.0,394
2026-03-30 01:50:00-04:00,4555.2998046875,4557.39990234375,4547.10009765625,4550.0,582
2026-03-30 01:55:00-04:00,4551.5,4556.60009765625,4550.2001953125,4554.7998046875,413
2026-03-30 02:00:00-04:00,4554.89990234375,4555.5,4545.7001953125,4551.60009765625,570
2026-03-30 02:05:00-04:00,4557.2001953125,4561.7998046875,4551.7001953125,4555.0,540
2026-03-30 02:10:00-04:00,4558.60009765625,4562.7998046875,4554.89990234375,4557.10009765625,382
2026-03-30 02:15:00-04:00,4561.2001953125,4563.7001953125,4554.89990234375,4558.5,271
2026-03-30 02:20:00-04:00,4560.39990234375,4560.60009765625,4555.2998046875,4560.60009765625,262
2026-03-30 02:25:00-04:00,4556.7998046875,4561.7998046875,4555.7998046875,4560.39990234375,297
2026-03-30 02:30:00-04:00,4562.5,4564.7998046875,4554.2001953125,4557.60009765625,398
2026-03-30 02:35:00-04:00,4564.60009765625,4570.0,4560.0,4563.10009765625,731
2026-03-30 02:40:00-04:00,4569.0,4570.2001953125,4563.89990234375,4564.7998046875,332
2026-03-30 02:45:00-04:00,4574.39990234375,4579.2001953125,4567.5,4568.7001953125,851
2026-03-30 02:50:00-04:00,4564.60009765625,4574.7998046875,4564.0,4574.7998046875,721
2026-03-30 02:55:00-04:00,4560.0,4565.60009765625,4558.7001953125,4564.0,681
2026-03-30 03:00:00-04:00,4551.89990234375,4560.89990234375,4551.7998046875,4559.60009765625,838
2026-03-30 03:05:00-04:00,4560.39990234375,4561.2001953125,4551.39990234375,4552.2001953125,697
2026-03-30 03:10:00-04:00,4562.10009765625,4562.2998046875,4556.89990234375,4560.39990234375,364
2026-03-30 03:15:00-04:00,4557.39990234375,4562.7998046875,4554.10009765625,4561.89990234375,269
2026-03-30 03:20:00-04:00,4556.10009765625,4560.2998046875,4553.39990234375,4557.2998046875,340
2026-03-30 03:25:00-04:00,4550.60009765625,4556.2998046875,4548.0,4555.60009765625,762
2026-03-30 03:30:00-04:00,4544.89990234375,4553.5,4543.2998046875,4550.0,556
2026-03-30 03:35:00-04:00,4551.0,4551.39990234375,4543.60009765625,4544.7998046875,453
2026-03-30 03:40:00-04:00,4548.89990234375,4552.2998046875,4545.0,4550.60009765625,508
2026-03-30 03:45:00-04:00,4547.7998046875,4549.5,4546.89990234375,4549.5,104
2026-03-30 03:50:00-04:00,4552.0,4554.0,4546.7998046875,4549.2998046875,294
2026-03-30 03:55:00-04:00,4555.2001953125,4555.7001953125,4552.2001953125,4552.39990234375,303
2026-03-30 04:00:00-04:00,4555.2998046875,4558.10009765625,4552.7001953125,4555.10009765625,420
2026-03-30 04:05:00-04:00,4562.7998046875,4563.60009765625,4554.2998046875,4554.7998046875,621
2026-03-30 04:10:00-04:00,4561.60009765625,4565.0,4559.39990234375,4562.60009765625,649
2026-03-30 04:15:00-04:00,4560.10009765625,4561.7998046875,4559.2998046875,4561.39990234375,155
2026-03-30 04:20:00-04:00,4557.5,4563.7001953125,4553.10009765625,4560.0,775
2026-03-30 04:25:00-04:00,4556.5,4559.7998046875,4553.89990234375,4557.89990234375,493
2026-03-30 04:30:00-04:00,4560.2998046875,4566.0,4556.2998046875,4556.2998046875,641
2026-03-30 04:35:00-04:00,4565.10009765625,4565.60009765625,4558.2001953125,4560.2001953125,323
2026-03-30 04:40:00-04:00,4561.10009765625,4564.7998046875,4559.7998046875,4564.7998046875,233
2026-03-30 04:45:00-04:00,4564.39990234375,4565.7998046875,4561.0,4561.5,263
2026-03-30 04:50:00-04:00,4567.10009765625,4569.0,4562.60009765625,4564.60009765625,611
2026-03-30 04:55:00-04:00,4566.89990234375,4568.7998046875,4563.10009765625,4567.39990234375,197
2026-03-30 05:00:00-04:00,4567.89990234375,4569.39990234375,4564.7998046875,4566.60009765625,276
2026-03-30 05:05:00-04:00,4561.89990234375,4569.39990234375,4559.10009765625,4569.0,562
2026-03-30 05:10:00-04:00,4558.0,4563.0,4556.5,4561.7998046875,391
2026-03-30 05:15:00-04:00,4556.60009765625,4558.7001953125,4551.2998046875,4557.7001953125,960
2026-03-30 05:20:00-04:00,4559.89990234375,4565.2998046875,4555.7998046875,4556.60009765625,599
2026-03-30 05:25:00-04:00,4556.2001953125,4560.7998046875,4555.2001953125,4560.2998046875,245
2026-03-30 05:30:00-04:00,4554.39990234375,4558.2998046875,4552.5,4555.89990234375,557
2026-03-30 05:35:00-04:00,4562.2998046875,4563.5,4554.2001953125,4555.2998046875,274
2026-03-30 05:40:00-04:00,4566.10009765625,4566.7001953125,4561.2001953125,4561.5,328
2026-03-30 05:45:00-04:00,4562.2001953125,4567.2001953125,4561.7998046875,4566.10009765625,434
2026-03-30 05:50:00-04:00,4561.60009765625,4563.5,4557.39990234375,4562.0,395
2026-03-30 05:55:00-04:00,4562.0,4562.10009765625,4558.2998046875,4561.89990234375,257
2026-03-30 06:00:00-04:00,4562.7998046875,4563.2998046875,4558.5,4561.89990234375,296
2026-03-30 06:05:00-04:00,4562.60009765625,4564.2998046875,4561.2998046875,4562.60009765625,346
2026-03-30 06:10:00-04:00,4561.89990234375,4565.60009765625,4561.0,4562.60009765625,184
2026-03-30 06:15:00-04:00,4566.7001953125,4568.2001953125,4559.5,4563.0,313
2026-03-30 06:20:00-04:00,4561.2001953125,4569.2001953125,4560.5,4566.2998046875,567
2026-03-30 06:25:00-04:00,4560.2001953125,4562.10009765625,4556.60009765625,4560.60009765625,414
2026-03-30 06:30:00-04:00,4559.10009765625,4562.7001953125,4557.2001953125,4560.2001953125,306
2026-03-30 06:35:00-04:00,4560.2998046875,4562.60009765625,4559.0,4559.10009765625,143
2026-03-30 06:40:00-04:00,4562.39990234375,4563.2998046875,4559.0,4560.0,317
2026-03-30 06:45:00-04:00,4560.7998046875,4563.89990234375,4557.7001953125,4562.89990234375,265
2026-03-30 06:50:00-04:00,4562.2998046875,4564.7001953125,4558.7998046875,4561.2001953125,248
2026-03-30 06:55:00-04:00,4561.2001953125,4562.7001953125,4557.5,4562.2998046875,237
2026-03-30 07:00:00-04:00,4555.7998046875,4562.7998046875,4553.89990234375,4561.39990234375,436
2026-03-30 07:05:00-04:00,4563.7998046875,4564.7001953125,4555.7001953125,4555.7001953125,350
2026-03-30 07:10:00-04:00,4567.2001953125,4569.60009765625,4563.10009765625,4563.89990234375,383
2026-03-30 07:15:00-04:00,4573.89990234375,4575.2001953125,4566.89990234375,4567.60009765625,879
2026-03-30 07:20:00-04:00,4571.7001953125,4574.10009765625,4564.2001953125,4574.0,402
2026-03-30 07:25:00-04:00,4573.0,4578.0,4565.0,4571.7001953125,1276
2026-03-30 07:30:00-04:00,4571.89990234375,4575.60009765625,4569.5,4573.5,492
2026-03-30 07:35:00-04:00,4570.2998046875,4575.2998046875,4568.0,4572.60009765625,500
2026-03-30 07:40:00-04:00,4595.10009765625,4595.10009765625,4569.60009765625,4570.7998046875,1378
2026-03-30 07:45:00-04:00,4599.7998046875,4603.0,4593.7001953125,4595.0,1896
2026-03-30 07:50:00-04:00,4598.2998046875,4611.39990234375,4598.2998046875,4600.2001953125,1542
2026-03-30 07:55:00-04:00,4589.0,4599.5,4585.7998046875,4599.0,1123
2026-03-30 08:00:00-04:00,4585.0,4590.0,4574.60009765625,4589.5,1665
2026-03-30 08:05:00-04:00,4587.5,4590.7998046875,4585.0,4585.0,788
2026-03-30 08:10:00-04:00,4586.2998046875,4591.39990234375,4585.39990234375,4586.7998046875,466
2026-03-30 08:15:00-04:00,4596.60009765625,4597.60009765625,4585.5,4586.10009765625,585
2026-03-30 08:20:00-04:00,4593.89990234375,4597.89990234375,4592.5,4596.2998046875,674
2026-03-30 08:25:00-04:00,4596.10009765625,4598.39990234375,4590.7998046875,4593.89990234375,627
2026-03-30 08:30:00-04:00,4601.2001953125,4603.60009765625,4594.2998046875,4595.7998046875,959
2026-03-30 08:35:00-04:00,4602.2001953125,4605.2001953125,4599.0,4601.2001953125,698
2026-03-30 08:40:00-04:00,4604.10009765625,4608.10009765625,4602.0,4602.0,478
2026-03-30 08:45:00-04:00,4600.7001953125,4604.10009765625,4594.60009765625,4604.10009765625,755
2026-03-30 08:50:00-04:00,4597.89990234375,4600.60009765625,4593.89990234375,4600.5,526
2026-03-30 08:55:00-04:00,4599.60009765625,4603.89990234375,4596.7998046875,4597.89990234375,546
2026-03-30 09:00:00-04:00,4600.60009765625,4609.0,4598.89990234375,4599.89990234375,952
2026-03-30 09:05:00-04:00,4598.2001953125,4602.7998046875,4591.2998046875,4601.0,954
2026-03-30 09:10:00-04:00,4595.7001953125,4599.89990234375,4594.2998046875,4597.89990234375,422
2026-03-30 09:15:00-04:00,4598.0,4598.2998046875,4594.2998046875,4595.5,378
2026-03-30 09:20:00-04:00,4594.2998046875,4599.60009765625,4589.0,4598.0,659
2026-03-30 09:25:00-04:00,4598.0,4601.2998046875,4592.0,4594.5,668
2026-03-30 09:30:00-04:00,4587.5,4603.89990234375,4586.7001953125,4597.39990234375,1114
2026-03-30 09:35:00-04:00,4589.89990234375,4591.0,4579.7001953125,4587.7998046875,1864
2026-03-30 09:40:00-04:00,4574.39990234375,4589.89990234375,4573.0,4589.7001953125,1575
2026-03-30 09:45:00-04:00,4565.10009765625,4578.7001953125,4561.5,4574.7001953125,1933
2026-03-30 09:50:00-04:00,4562.7998046875,4568.2001953125,4558.89990234375,4564.89990234375,2030
2026-03-30 09:55:00-04:00,4553.7001953125,4564.60009765625,4546.7001953125,4563.2998046875,2007
2026-03-30 10:00:00-04:00,4559.2998046875,4566.5,4552.39990234375,4553.2001953125,2230
2026-03-30 10:05:00-04:00,4556.60009765625,4560.7998046875,4547.2001953125,4559.39990234375,1521
2026-03-30 10:10:00-04:00,4564.2998046875,4565.60009765625,4552.0,4556.2001953125,1261
2026-03-30 10:15:00-04:00,4553.0,4565.2998046875,4550.0,4563.7001953125,1034
2026-03-30 10:20:00-04:00,4552.39990234375,4555.89990234375,4542.0,4553.39990234375,1168
2026-03-30 10:25:00-04:00,4549.0,4553.89990234375,4547.2001953125,4552.5,504
2026-03-30 10:30:00-04:00,4555.5,4556.2001953125,4547.39990234375,4548.7998046875,793
2026-03-30 10:35:00-04:00,4558.5,4563.2998046875,4552.10009765625,4555.89990234375,860
2026-03-30 10:40:00-04:00,4553.0,4565.2001953125,4551.39990234375,4558.7998046875,724
2026-03-30 10:45:00-04:00,4562.0,4571.89990234375,4551.89990234375,4552.7001953125,1260
2026-03-30 10:50:00-04:00,4567.7998046875,4571.7001953125,4560.7998046875,4562.10009765625,875
2026-03-30 10:55:00-04:00,4569.2001953125,4571.60009765625,4563.7998046875,4567.89990234375,666
2026-03-30 11:00:00-04:00,4569.60009765625,4574.0,4565.7001953125,4569.0,879
2026-03-30 11:05:00-04:00,4564.7001953125,4571.39990234375,4562.2998046875,4570.0,596
2026-03-30 11:10:00-04:00,4563.2001953125,4569.2001953125,4563.2001953125,4565.0,439
2026-03-30 11:15:00-04:00,4559.89990234375,4564.39990234375,4554.89990234375,4563.2998046875,1399
2026-03-30 11:20:00-04:00,4560.10009765625,4563.7001953125,4554.5,4560.10009765625,654
2026-03-30 11:25:00-04:00,4561.7001953125,4563.60009765625,4558.7998046875,4560.10009765625,369
2026-03-30 11:30:00-04:00,4571.2998046875,4571.89990234375,4557.5,4561.7001953125,540
2026-03-30 11:35:00-04:00,4578.89990234375,4579.7001953125,4570.89990234375,4571.5,1090
2026-03-30 11:40:00-04:00,4581.7998046875,4583.5,4578.10009765625,4579.0,637
2026-03-30 11:45:00-04:00,4582.39990234375,4586.39990234375,4580.60009765625,4581.89990234375,1125
2026-03-30 11:50:00-04:00,4584.2001953125,4585.39990234375,4574.89990234375,4582.39990234375,1477
2026-03-30 11:55:00-04:00,4578.10009765625,4587.10009765625,4577.39990234375,4584.2001953125,643
2026-03-30 12:00:00-04:00,4569.60009765625,4580.0,4568.10009765625,4578.39990234375,770
2026-03-30 12:05:00-04:00,4570.89990234375,4574.7998046875,4568.10009765625,4570.0,471
2026-03-30 12:10:00-04:00,4574.39990234375,4577.0,4570.5,4570.5,414
2026-03-30 12:15:00-04:00,4575.5,4579.0,4572.0,4574.0,462
2026-03-30 12:20:00-04:00,4573.60009765625,4577.7001953125,4572.7001953125,4575.7998046875,476
2026-03-30 12:25:00-04:00,4566.60009765625,4573.2001953125,4566.60009765625,4572.89990234375,977
2026-03-30 12:30:00-04:00,4568.5,4572.0,4560.10009765625,4566.60009765625,774
2026-03-30 12:35:00-04:00,4571.5,4573.0,4568.7001953125,4568.89990234375,386
2026-03-30 12:40:00-04:00,4578.2998046875,4578.2998046875,4571.60009765625,4571.60009765625,770
2026-03-30 12:45:00-04:00,4571.39990234375,4578.60009765625,4570.39990234375,4578.10009765625,491
2026-03-30 12:50:00-04:00,4572.10009765625,4573.7001953125,4569.7001953125,4571.2998046875,273
2026-03-30 12:55:00-04:00,4569.5,4572.60009765625,4566.2998046875,4571.89990234375,498
2026-03-30 13:00:00-04:00,4562.39990234375,4572.0,4562.10009765625,4569.10009765625,461
2026-03-30 13:05:00-04:00,4564.2001953125,4565.60009765625,4561.39990234375,4562.10009765625,566
2026-03-30 13:10:00-04:00,4551.7998046875,4565.2001953125,4548.5,4564.7001953125,1048
2026-03-30 13:15:00-04:00,4553.2001953125,4555.60009765625,4549.7001953125,4551.7998046875,785
2026-03-30 13:20:00-04:00,4558.60009765625,4558.7998046875,4551.7001953125,4553.10009765625,454
2026-03-30 13:25:00-04:00,4557.0,4560.89990234375,4556.2998046875,4558.5,799
2026-03-30 13:30:00-04:00,4546.2998046875,4557.0,4544.2998046875,4556.89990234375,961
2026-03-30 13:35:00-04:00,4547.10009765625,4549.60009765625,4544.2998046875,4546.2998046875,602
2026-03-30 13:40:00-04:00,4554.60009765625,4555.7001953125,4546.0,4546.5,537
2026-03-30 13:45:00-04:00,4547.10009765625,4558.89990234375,4547.10009765625,4554.10009765625,893
2026-03-30 13:50:00-04:00,4547.2998046875,4550.60009765625,4544.39990234375,4547.2001953125,550
2026-03-30 13:55:00-04:00,4544.7998046875,4548.10009765625,4540.89990234375,4547.7001953125,737
2026-03-30 14:00:00-04:00,4547.60009765625,4553.10009765625,4544.39990234375,4545.10009765625,623
2026-03-30 14:05:00-04:00,4547.7998046875,4550.5,4543.10009765625,4548.2001953125,792
2026-03-30 14:10:00-04:00,4548.7001953125,4551.5,4545.7998046875,4548.2998046875,218
2026-03-30 14:15:00-04:00,4549.2001953125,4549.5,4545.60009765625,4549.10009765625,206
2026-03-30 14:20:00-04:00,4545.0,4551.7001953125,4544.7001953125,4549.2998046875,287
2026-03-30 14:25:00-04:00,4543.89990234375,4546.10009765625,4540.89990234375,4545.7998046875,355
2026-03-30 14:30:00-04:00,4543.39990234375,4547.89990234375,4542.2001953125,4544.10009765625,308
2026-03-30 14:35:00-04:00,4543.2998046875,4549.5,4543.2998046875,4544.5,253
2026-03-30 14:40:00-04:00,4545.39990234375,4547.10009765625,4543.0,4543.10009765625,297
2026-03-30 14:45:00-04:00,4548.10009765625,4548.60009765625,4545.2001953125,4545.2001953125,258
2026-03-30 14:50:00-04:00,4536.7001953125,4548.60009765625,4536.7001953125,4547.5,795
2026-03-30 14:55:00-04:00,4528.7998046875,4538.10009765625,4528.0,4536.5,806
2026-03-30 15:00:00-04:00,4529.60009765625,4532.7001953125,4524.89990234375,4528.5,678
2026-03-30 15:05:00-04:00,4529.7001953125,4534.7998046875,4527.0,4528.7998046875,464
2026-03-30 15:10:00-04:00,4527.2001953125,4529.2001953125,4523.0,4529.2001953125,524
2026-03-30 15:15:00-04:00,4525.7001953125,4531.5,4525.2998046875,4527.39990234375,320
2026-03-30 15:20:00-04:00,4527.7998046875,4531.10009765625,4522.7001953125,4526.0,415
2026-03-30 15:25:00-04:00,4531.5,4534.10009765625,4526.5,4527.89990234375,280
2026-03-30 15:30:00-04:00,4538.7998046875,4540.10009765625,4527.7001953125,4531.7001953125,494
2026-03-30 15:35:00-04:00,4535.7001953125,4542.89990234375,4534.2001953125,4538.7998046875,616
2026-03-30 15:40:00-04:00,4534.7998046875,4536.0,4531.2998046875,4535.5,241
2026-03-30 15:45:00-04:00,4537.10009765625,4540.2001953125,4534.60009765625,4534.60009765625,218
2026-03-30 15:50:00-04:00,4535.5,4539.0,4534.60009765625,4536.60009765625,229
2026-03-30 15:55:00-04:00,4543.2001953125,4548.2998046875,4536.0,4536.0,846
2026-03-30 16:00:00-04:00,4539.7998046875,4547.0,4539.10009765625,4543.7001953125,487
2026-03-30 16:05:00-04:00,4539.5,4542.0,4539.2998046875,4539.7001953125,97
2026-03-30 16:10:00-04:00,4537.60009765625,4538.89990234375,4535.39990234375,4538.60009765625,303
2026-03-30 16:15:00-04:00,4538.5,4539.7001953125,4537.7001953125,4538.7001953125,51
2026-03-30 16:20:00-04:00,4532.7001953125,4538.2998046875,4531.7001953125,4537.89990234375,142
2026-03-30 16:25:00-04:00,4535.39990234375,4536.10009765625,4531.7001953125,4532.60009765625,128
2026-03-30 16:30:00-04:00,4533.5,4536.7001953125,4532.7001953125,4536.0,60
2026-03-30 16:35:00-04:00,4532.10009765625,4534.0,4530.2001953125,4533.7998046875,120
2026-03-30 16:40:00-04:00,4532.7998046875,4534.5,4531.2998046875,4532.2998046875,186
2026-03-30 16:45:00-04:00,4533.7001953125,4535.7998046875,4532.10009765625,4532.7998046875,98
2026-03-30 16:50:00-04:00,4537.89990234375,4538.0,4533.7001953125,4533.7001953125,116
2026-03-30 16:55:00-04:00,4540.39990234375,4540.89990234375,4537.89990234375,4537.89990234375,182
2026-03-30 18:00:00-04:00,4547.2998046875,4552.5,4538.89990234375,4538.89990234375,0
2026-03-30 18:05:00-04:00,4540.60009765625,4546.7998046875,4538.39990234375,4546.0,148
2026-03-30 18:10:00-04:00,4537.89990234375,4544.89990234375,4536.2001953125,4540.10009765625,216
2026-03-30 18:15:00-04:00,4534.89990234375,4541.2001953125,4533.7001953125,4538.10009765625,173
2026-03-30 18:20:00-04:00,4535.5,4536.10009765625,4534.2998046875,4535.39990234375,93
2026-03-30 18:25:00-04:00,4543.0,4544.10009765625,4530.5,4535.89990234375,391
2026-03-30 18:30:00-04:00,4541.60009765625,4548.10009765625,4540.2001953125,4543.89990234375,132
2026-03-30 18:35:00-04:00,4540.2001953125,4542.7001953125,4539.89990234375,4541.2001953125,33
2026-03-30 18:40:00-04:00,4537.10009765625,4541.0,4536.7001953125,4540.89990234375,37
2026-03-30 18:45:00-04:00,4540.60009765625,4541.60009765625,4537.2998046875,4537.39990234375,78
2026-03-30 18:50:00-04:00,4541.5,4542.7998046875,4540.60009765625,4541.2001953125,51
2026-03-30 18:55:00-04:00,4539.39990234375,4544.39990234375,4539.39990234375,4540.89990234375,153
2026-03-30 19:00:00-04:00,4531.2998046875,4539.10009765625,4527.10009765625,4539.10009765625,304
2026-03-30 19:05:00-04:00,4523.89990234375,4535.0,4522.7998046875,4531.7001953125,309
