Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,JPM
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,JPM
2007-04-11,1438.869995,12484.620117,2459.310059,808.239990,6413.299805,7152.830078,5751.919922,17670.070312,20449.429688,3495.224121,13183.240234,1513.420044,46939.000000,13401.000000,6151.399902,4293.200195,1.343996,1.976206,119.290001,0.825628,1.139600,1.219900,0.728810,4.739000,4.885000,4.915000,1448.500000,1812.750000,107.484375,110.437500,62.009998,676.799988,13.850000,31.692844,50.066402,13.490000,30.264645
2007-04-12,1447.800049,12552.959961,2480.320068,815.049988,6416.399902,7142.950195,5748.939941,17540.419922,20380.210938,3531.029053,13113.809570,1525.609985,47347.000000,13499.700195,6158.200195,4280.020020,1.349109,1.980394,119.000000,0.831324,1.134600,1.216100,0.735294,4.737000,4.885000,4.910000,1455.500000,1827.750000,107.484375,110.468750,63.849998,675.099976,13.820000,31.714119,50.141762,12.710000,30.295443
2007-04-13,1452.849976,12612.129883,2491.939941,819.380005,6462.399902,7212.069824,5789.339844,17363.949219,20340.970703,3518.267090,13384.080078,1520.780029,47926.000000,13578.599609,6135.799805,4317.350098,1.352100,1.986492,119.230003,0.832917,1.137600,1.214700,0.737790,4.761000,4.870000,4.926000,1461.250000,1831.750000,107.312500,110.250000,63.630001,685.400024,14.058000,31.656382,50.057026,12.200000,30.227703
2007-04-16,1468.329956,12720.459961,2518.330078,831.440002,6516.200195,7338.060059,5861.970215,17628.300781,20757.529297,3596.440918,13695.580078,1532.040039,48921.000000,13660.000000,6197.700195,4379.250000,1.352905,1.988704,119.760002,0.832224,1.132310,1.214600,0.738989,4.735000,4.865000,4.890000,1475.500000,1848.250000,107.453125,110.593750,63.610001,690.099976,14.050000,31.644251,50.099388,11.980000,30.769585
2007-04-17,1471.479980,12773.040039,2516.949951,828.960022,6497.799805,7348.830078,5858.140137,17527.449219,20788.609375,3611.870117,13607.040039,1528.660034,48755.000000,13658.000000,6186.500000,4384.379883,1.357202,2.007387,118.949997,0.836400,1.131300,1.208800,0.747496,4.688000,4.860000,4.847000,1479.000000,1852.250000,107.796875,111.125000,63.099998,688.200012,13.992000,31.629034,50.372494,12.140000,30.898880
2007-04-18,1472.500000,12803.839844,2510.500000,824.380005,6449.399902,7282.339844,5835.950195,17667.330078,20777.089844,3612.395996,13672.190430,1534.579956,48710.000000,13712.000000,6236.899902,4358.950195,1.361396,2.009000,118.449997,0.838785,1.127100,1.203000,0.747999,4.654000,4.850000,4.819000,1480.250000,1848.250000,108.031250,111.468750,63.130001,689.099976,13.949000,31.638180,50.386612,12.420000,32.062683
2007-04-19,1470.729980,12808.629883,2505.350098,819.320007,6440.600098,7242.729980,5829.040039,17371.970703,20299.710938,3449.016113,13619.700195,1513.660034,48762.000000,13574.700195,6165.100098,4339.930176,1.362435,2.003607,118.250000,0.835771,1.128700,1.204680,0.744990,4.670000,4.845000,4.836000,1480.250000,1849.000000,107.984375,111.343750,61.830002,684.299988,13.716000,31.747541,50.419586,12.540000,32.075001
2007-04-20,1484.349976,12961.980469,2526.389893,828.859985,6486.799805,7342.540039,5938.899902,17452.619141,20566.589844,3584.204102,13897.410156,1533.079956,49408.000000,13664.700195,6207.500000,4416.790039,1.358899,2.004611,118.660004,0.836680,1.122200,1.207100,0.748503,4.672000,4.835000,4.845000,1493.000000,1862.500000,108.000000,111.281250,63.380001,692.000000,13.938000,31.729290,50.405441,12.070000,32.352077
2007-04-23,1480.930054,12919.400391,2523.669922,827.549988,6479.700195,7335.620117,5917.319824,17455.369141,20556.570312,3710.885986,13928.330078,1544.349976,49162.000000,13629.000000,6209.100098,4400.120117,1.358400,2.001001,118.570000,0.833194,1.121900,1.208700,0.745823,4.650000,4.840000,4.828000,1488.250000,1863.000000,108.125000,111.468750,65.889999,690.599976,14.033000,31.747541,50.551449,13.040000,32.191982
2007-04-24,1480.410034,12953.940430,2524.540039,826.359985,6429.500000,7270.319824,5886.029785,17451.769531,20572.800781,3720.531982,14136.719727,1556.709961,49071.000000,13590.299805,6188.200195,4367.830078,1.363605,2.002082,118.480003,0.828226,1.121400,1.201100,0.743218,4.622000,4.835000,4.804000,1488.500000,1870.250000,108.328125,111.718750,64.580002,684.200012,13.769000,31.966171,50.678585,13.120000,32.118073
2007-04-25,1495.420044,13089.889648,2547.889893,832.070007,6462.000000,7343.080078,5947.330078,17236.160156,20536.779297,3743.958984,14217.769531,1545.550049,49676.000000,13672.900391,6188.200195,4404.439941,1.363903,2.002002,118.680000,0.833820,1.114900,1.205700,0.744823,4.646000,4.820000,4.830000,1500.750000,1894.000000,108.171875,111.500000,65.839996,684.099976,13.752000,32.014755,50.607922,13.210000,32.524483
2007-04-26,1494.250000,13105.500000,2554.459961,833.799988,6469.399902,7387.020020,5944.439941,17429.169922,20667.289062,3783.062988,14228.879883,1553.130005,49068.000000,13597.500000,6212.200195,4414.209961,1.358899,1.990485,119.529999,0.826378,1.121900,1.208700,0.739809,4.684000,4.800000,4.868000,1502.750000,1906.000000,107.906250,111.062500,65.059998,674.900024,13.320000,32.072472,50.499619,12.790000,32.598392
2007-04-27,1494.069946,13120.940430,2557.209961,829.700012,6418.700195,7378.120117,5930.770020,17400.410156,20526.500000,3759.866943,13908.580078,1542.520020,49230.000000,13632.000000,6151.600098,4383.129883,1.365505,1.998601,119.480003,0.831670,1.115000,1.205500,0.742501,4.698000,4.795000,4.885000,1502.000000,1906.750000,107.843750,110.906250,66.459999,678.700012,13.443000,32.072472,50.485542,12.450000,32.358231
2007-04-30,1482.369995,13062.910156,2525.090088,814.570007,6449.200195,7408.870117,5960.040039,17400.410156,20318.980469,3841.271973,13872.370117,1542.239990,48956.000000,13416.700195,6166.000000,4392.339844,1.365206,2.000000,119.360001,0.829875,1.109600,1.206200,0.741290,4.630000,4.725000,4.817000,1488.500000,1879.250000,108.328125,111.750000,65.709999,680.500000,13.445000,32.075500,50.730362,14.220000,32.081139
2007-05-01,1486.300049,13136.139648,2531.530029,816.250000,6419.600098,7408.870117,5960.040039,17274.980469,20318.980469,3841.271973,13872.370117,1542.239990,48956.000000,13406.299805,6145.799805,4392.339844,1.360100,1.998082,119.800003,0.826993,1.111600,1.214500,0.740192,4.642000,4.755000,4.816000,1492.750000,1885.750000,108.218750,111.718750,64.400002,674.400024,13.245000,32.079468,50.701996,13.510000,32.179661
2007-05-02,1495.920044,13211.879883,2557.840088,828.460022,6484.500000,7455.930176,5990.129883,17394.919922,20388.490234,3841.271973,13872.370117,1553.300049,49472.000000,13578.700195,6237.700195,4415.479980,1.358806,1.988783,120.160004,0.824810,1.108760,1.214300,0.738007,4.646000,4.755000,4.819000,1501.000000,1898.750000,108.171875,111.718750,63.680000,672.299988,13.214000,32.067303,50.687820,13.080000,32.358231
2007-05-03,1502.390015,13241.379883,2565.459961,828.869995,6537.799805,7476.689941,6004.279785,17394.919922,20681.580078,3841.271973,14078.209961,1559.859985,50218.000000,13687.000000,6245.600098,4427.319824,1.355601,1.987993,120.360001,0.823384,1.107460,1.215900,0.736323,4.674000,4.750000,4.837000,1508.250000,1906.500000,107.953125,111.437500,63.189999,681.799988,13.393000,32.070347,50.616844,13.090000,32.450592
2007-05-04,1505.619995,13264.620117,2572.149902,832.880005,6603.700195,7516.759766,6068.830078,17394.919922,20841.080078,3841.271973,13934.269531,1567.739990,50598.000000,13769.900391,6304.899902,4445.589844,1.358899,1.976089,120.269997,0.821085,1.106400,1.209700,0.735727,4.640000,4.750000,4.804000,1514.250000,1908.500000,108.218750,111.843750,61.930000,687.200012,13.415000,32.109943,50.739841,12.910000,32.407501
2007-05-07,1509.479980,13312.969727,2570.949951,831.869995,6603.700195,7525.689941,6071.479980,17669.830078,20896.640625,3841.271973,13879.250000,1584.459961,50282.000000,13865.500000,6335.700195,4441.310059,1.360008,1.993501,120.050003,0.824810,1.102000,1.211600,0.736974,4.636000,4.730000,4.794000,1514.250000,1906.750000,108.234375,111.937500,61.470001,688.000000,13.527000,32.106873,50.801350,13.150000,32.469067
2007-05-08,1507.719971,13309.070312,2571.750000,830.900024,6550.399902,7442.200195,6034.250000,17656.839844,20706.349609,3950.010986,13765.459961,1582.650024,50278.000000,13915.400391,6304.399902,4411.319824,1.354096,1.989614,119.989998,0.828020,1.105600,1.218100,0.735619,4.634000,4.755000,4.802000,1512.250000,1905.500000,108.265625,111.843750,62.259998,685.099976,13.489000,32.131275,50.772964,13.210000,32.296669
2007-05-09,1512.579956,13362.870117,2576.340088,834.770020,6549.600098,7475.990234,6051.629883,17748.119141,20844.779297,4013.084961,13781.509766,1593.420044,51300.000000,13895.200195,6341.000000,4411.319824,1.352704,1.993382,120.110001,0.827883,1.106000,1.218800,0.733192,4.668000,4.730000,4.838000,1515.500000,1912.250000,107.953125,111.343750,61.549999,680.299988,13.361000,32.045994,50.692513,12.880000,32.758492
2007-05-10,1491.469971,13215.129883,2533.739990,818.630005,6524.100098,7415.330078,6012.759766,17736.960938,20746.269531,4049.700928,13771.230469,1599.680054,50235.000000,13853.099609,6355.500000,4391.870117,1.348309,1.979610,119.839996,0.825628,1.110800,1.219800,0.727326,4.648000,4.720000,4.829000,1499.250000,1886.500000,108.140625,111.562500,61.810001,665.099976,13.040000,32.161705,50.716187,13.600000,32.019569
2007-05-11,1505.849976,13326.219727,2562.219971,829.539978,6565.700195,7479.339844,6050.629883,17553.720703,20468.210938,4021.677979,13796.160156,1603.560059,50902.000000,14003.799805,6297.399902,4423.069824,1.352100,1.982711,120.190002,0.833194,1.112700,1.218100,0.734808,4.670000,4.715000,4.849000,1512.250000,1910.500000,107.968750,111.312500,62.369999,670.599976,13.210000,32.180000,50.664154,12.950000,32.111942
2007-05-14,1503.150024,13346.780273,2546.439941,822.330017,6555.500000,7459.609863,6026.419922,17677.939453,20979.240234,4046.392090,13965.860352,1605.770020,50511.000000,13903.299805,6345.100098,4413.720215,1.354298,1.979101,120.320000,0.832570,1.106000,1.218600,0.737517,4.690000,4.700000,4.860000,1508.750000,1896.250000,107.843750,111.125000,62.459999,668.500000,13.142000,32.176968,50.612095,13.960000,31.914890
2007-05-15,1501.189941,13383.839844,2525.290039,814.179993,6568.700195,7505.350098,6049.759766,17512.980469,20868.150391,3899.177979,13929.330078,1589.369995,50518.000000,13934.599609,6291.200195,4441.029785,1.359601,1.986018,120.220001,0.833820,1.098100,1.214730,0.738116,4.712000,4.690000,4.884000,1508.500000,1883.500000,107.687500,110.875000,63.169998,673.000000,13.226000,32.152557,50.498566,14.010000,32.038052
2007-05-16,1514.140015,13487.530273,2547.419922,820.200012,6559.500000,7481.250000,6017.910156,17529.000000,20937.259766,3986.042969,14127.309570,1600.599976,51738.000000,14025.000000,6294.600098,4422.620117,1.352393,1.977418,120.720001,0.825423,1.103100,1.222200,0.733407,4.708000,4.610000,4.874000,1518.000000,1901.250000,107.687500,110.937500,62.549999,660.200012,12.843000,32.237869,50.616844,13.500000,32.623013
2007-05-17,1512.750000,13476.719727,2539.379883,815.640015,6579.299805,7499.500000,6027.000000,17498.599609,20994.609375,4048.292969,14299.709961,1615.579956,51631.000000,14100.700195,6365.899902,4422.620117,1.349692,1.974801,121.291000,0.823520,1.099200,1.227120,0.730193,4.756000,4.660000,4.913000,1515.250000,1890.250000,107.359375,110.437500,64.860001,656.200012,12.806000,32.228725,50.465485,13.510000,32.364399
2007-05-18,1522.750000,13556.530273,2558.449951,823.659973,6640.899902,7607.540039,6101.140137,17399.580078,20904.839844,4030.258057,14303.410156,1612.250000,52078.000000,14105.299805,6312.500000,4480.810059,1.351297,1.975309,121.059998,0.824131,1.089200,1.227000,0.730514,4.804000,4.685000,4.957000,1528.000000,1905.750000,107.046875,109.937500,64.940002,661.000000,12.926000,32.237869,50.323620,12.760000,32.352077
2007-05-21,1525.099976,13542.879883,2578.790039,833.650024,6636.799805,7619.310059,6089.910156,17556.869141,20927.750000,4072.225098,14418.599609,1628.199951,52423.000000,14105.299805,6369.000000,4465.540039,1.346602,1.971609,121.470001,0.821625,1.085100,1.229900,0.730620,4.788000,4.710000,4.941000,1528.000000,1916.250000,107.140625,110.093750,66.269997,662.900024,13.057000,32.268314,50.389805,13.300000,32.364399
2007-05-22,1524.119995,13539.950195,2588.020020,839.919983,6606.600098,7659.390137,6089.720215,17680.050781,20843.919922,4110.378906,14453.719727,1642.880005,52208.000000,14112.200195,6338.799805,4469.879883,1.345207,1.975114,121.639999,0.820210,1.087300,1.229700,0.727220,4.831000,4.775000,4.983000,1525.250000,1920.250000,106.875000,109.593750,64.970001,659.099976,12.919000,32.271355,50.228958,13.060000,32.198135
2007-05-23,1522.280029,13525.650391,2577.050049,836.539978,6616.399902,7735.879883,6120.200195,17705.119141,20798.970703,4173.708984,14363.259766,1646.589966,51813.000000,14142.500000,6355.100098,4499.689941,1.345804,1.986295,121.519997,0.822977,1.083200,1.227500,0.729395,4.859000,4.765000,5.014000,1525.500000,1910.250000,106.703125,109.250000,65.769997,661.900024,13.035000,32.246998,50.181690,13.240000,32.013432
2007-05-24,1507.510010,13441.129883,2537.919922,823.799988,6565.500000,7697.379883,6048.310059,17696.970703,20798.970703,4151.132812,14218.110352,1646.589966,50531.000000,13946.299805,6279.100098,4452.700195,1.343003,1.985388,121.358002,0.818532,1.084300,1.227500,0.725005,4.857000,4.765000,5.008000,1511.500000,1882.000000,106.687500,109.281250,64.180000,653.000000,12.852000,32.256134,50.243195,14.080000,31.767118
2007-05-25,1515.729980,13507.280273,2557.189941,829.929993,6570.600098,7739.200195,6057.490234,17481.210938,20520.660156,4179.775879,14338.450195,1644.560059,51618.000000,14024.099609,6252.799805,4463.520020,1.345008,1.984915,121.760002,0.819605,1.079100,1.226900,0.727114,4.861000,4.740000,5.008000,1517.250000,1893.000000,106.656250,109.250000,65.199997,655.099976,12.935000,32.301826,50.210068,13.340000,31.797888
2007-05-28,1515.729980,13507.280273,2557.189941,829.929993,6570.600098,7739.200195,6071.470215,17587.589844,20529.759766,4272.110840,14397.889648,1657.910034,52120.000000,14073.700195,6251.399902,4463.520020,1.345207,1.983183,121.699997,0.819269,1.079900,1.228440,0.726797,4.861000,4.740000,5.008000,1517.250000,1893.000000,106.656250,109.250000,65.199997,655.099976,12.935000,32.301826,50.210068,13.340000,31.797888
2007-05-29,1518.109985,13521.339844,2572.060059,837.530029,6606.500000,7781.040039,6056.390137,17672.560547,20469.589844,4334.923828,14508.209961,1661.800049,51713.000000,13962.700195,6317.600098,4474.810059,1.344592,1.980002,121.589996,0.818599,1.073500,1.225000,0.726586,4.882000,4.685000,5.014000,1522.500000,1906.500000,106.500000,109.093750,63.150002,657.099976,13.158000,32.173893,50.110710,13.530000,31.908730
2007-05-30,1530.229980,13633.080078,2592.590088,843.349976,6602.100098,7764.970215,6042.149902,17588.259766,20293.759766,4053.087891,14411.379883,1662.719971,52528.000000,14081.700195,6243.399902,4468.720215,1.343201,1.976402,121.589996,0.822977,1.073900,1.225800,0.730994,4.878000,4.705000,5.010000,1534.000000,1922.500000,106.500000,109.156250,63.490002,653.099976,13.155000,32.246998,50.148548,12.830000,32.056534
2007-05-31,1530.619995,13627.639648,2604.520020,847.179993,6621.500000,7883.040039,6104.000000,17875.750000,20634.470703,4109.653809,14544.459961,1700.910034,52268.000000,14056.799805,6313.500000,4512.649902,1.345605,1.979806,121.750000,0.828432,1.070100,1.225100,0.737681,4.890000,4.590000,5.011000,1533.000000,1932.250000,106.390625,109.156250,64.010002,661.000000,13.409000,32.195213,50.106026,13.050000,31.914890
2007-06-01,1536.339966,13668.110352,2613.919922,853.450012,6676.700195,7987.850098,6168.149902,17958.880859,20602.869141,4000.741943,14570.750000,1716.239990,53423.000000,14119.400391,6333.500000,4556.970215,1.344194,1.980982,122.129997,0.831808,1.059900,1.235800,0.743992,4.956000,4.655000,5.062000,1539.500000,1932.250000,105.968750,108.531250,65.080002,671.200012,13.681000,32.190922,49.913982,12.780000,31.957989
2007-06-04,1539.180054,13676.320312,2618.290039,855.090027,6664.100098,7976.790039,6125.810059,17973.419922,20729.589844,3670.400879,14495.769531,1737.589966,53243.000000,14146.700195,6392.899902,4537.810059,1.349200,1.991596,121.720001,0.834376,1.058200,1.222700,0.747384,4.929000,4.625000,5.022000,1540.250000,1936.750000,106.125000,108.937500,66.209999,670.700012,13.686000,32.218510,49.994804,13.290000,31.754801
2007-06-05,1530.949951,13595.459961,2611.229980,848.250000,6632.799805,7919.830078,6078.540039,18053.810547,20842.150391,3767.101074,14535.009766,1742.189941,53162.000000,14141.700195,6370.799805,4513.180176,1.352009,1.993382,121.339996,0.837100,1.062100,1.218000,0.750525,4.976000,4.690000,5.067000,1533.750000,1936.000000,105.843750,108.437500,65.610001,669.599976,13.757000,32.172558,49.833218,13.630000,31.539284
2007-06-06,1517.380005,13465.669922,2587.179932,841.210022,6522.700195,7730.049805,5977.870117,18040.929688,20818.609375,3776.316895,14255.929688,1742.189941,52049.000000,13941.599609,6337.100098,4437.290039,1.349291,1.992191,121.010002,0.841184,1.058200,1.216700,0.753012,4.970000,4.655000,5.084000,1516.500000,1914.000000,105.953125,108.375000,65.959999,669.299988,13.664000,32.132713,49.875973,14.870000,31.132889
2007-06-07,1490.719971,13266.730469,2541.379883,825.320007,6505.100098,7618.609863,5890.490234,18053.380859,20800.160156,3890.802979,14186.179688,1753.040039,52049.000000,13703.900391,6311.100098,4381.450195,1.342805,1.978005,120.879997,0.841397,1.063400,1.223900,0.751823,5.099000,4.660000,5.203000,1489.250000,1882.500000,105.234375,107.031250,66.930000,660.099976,13.435000,31.982676,49.343693,17.059999,30.677217
2007-06-08,1507.670044,13424.389648,2573.540039,835.309998,6505.100098,7590.500000,5883.290039,17779.089844,20509.150391,3913.135010,14063.809570,1727.280029,52330.000000,13798.500000,6231.700195,4376.419922,1.336005,1.970482,121.709999,0.843384,1.061700,1.234700,0.764701,5.118000,4.630000,5.220000,1508.000000,1909.000000,105.187500,106.875000,64.760002,645.500000,12.999000,31.896898,49.367531,14.840000,31.040518
2007-06-11,1509.119995,13424.959961,2572.149902,833.179993,6567.500000,7706.100098,5940.089844,17834.480469,20615.490234,3995.679932,14083.410156,1716.560059,52777.000000,13832.799805,6231.700195,4415.500000,1.335595,1.969396,121.760002,0.843028,1.059700,1.238100,0.751428,5.137000,4.590000,5.240000,1510.500000,1905.500000,105.156250,106.718750,65.970001,654.299988,13.237000,31.829523,49.215439,14.710000,31.052822
2007-06-12,1493.000000,13295.009766,2549.770020,821.719971,6520.500000,7678.259766,5898.160156,17760.910156,20636.390625,4072.137939,14130.950195,1729.880005,51797.000000,13724.299805,6240.100098,4383.020020,1.330601,1.974801,121.620003,0.840195,1.066700,1.241800,0.748783,5.248000,4.590000,5.356000,1493.000000,1893.250000,104.515625,105.562500,65.349998,648.500000,13.055000,31.667229,48.949291,16.670000,30.387798
2007-06-13,1515.670044,13482.349609,2582.310059,832.539978,6559.600098,7680.759766,5934.270020,17732.769531,20578.750000,4176.479004,14003.030273,1721.989990,52994.000000,13859.500000,6180.700195,4401.680176,1.331009,1.972815,122.570000,0.840124,1.067100,1.244000,0.749008,5.200000,4.515000,5.276000,1515.500000,1912.250000,104.718750,106.187500,66.260002,648.200012,13.027000,31.722353,49.163139,14.730000,30.966627
2007-06-14,1522.969971,13553.730469,2599.409912,837.119995,6649.899902,7849.160156,6047.229980,17842.289062,20867.259766,4115.208984,14203.719727,1769.180054,53713.000000,14002.000000,6261.200195,4485.040039,1.331593,1.969706,122.955002,0.835981,1.067600,1.246100,0.750807,5.217000,4.510000,5.292000,1524.750000,1926.250000,104.625000,106.031250,67.650002,651.599976,13.135000,31.746868,49.148861,13.640000,30.985104
2007-06-15,1532.910034,13639.480469,2626.709961,848.190002,6732.399902,8030.640137,6105.279785,17971.490234,21017.050781,4132.868164,14162.709961,1772.260010,54519.000000,14137.400391,6293.799805,4551.000000,1.337900,1.976793,123.400002,0.840477,1.067600,1.241900,0.755287,5.171000,4.430000,5.263000,1534.089966,1946.930054,104.906250,106.406250,68.000000,654.500000,13.234000,31.740738,49.343693,13.940000,31.132889
2007-06-18,1531.050049,13612.980469,2626.600098,846.280029,6703.500000,8036.120117,6087.149902,18149.519531,21582.890625,4253.348145,14080.139648,1806.880005,54730.000000,14176.400391,6343.399902,4530.220215,1.341598,1.983812,123.680000,0.843028,1.070800,1.241600,0.754489,5.142000,4.410000,5.252000,1546.000000,1967.500000,105.093750,106.625000,69.089996,655.799988,13.211000,31.759100,49.338963,13.420000,31.052822
2007-06-19,1533.699951,13635.419922,2626.760010,848.340027,6650.200195,8033.520020,6071.669922,18163.609375,21582.890625,4269.523926,14295.500000,1807.849976,54644.000000,14119.500000,6372.000000,4527.220215,1.342408,1.987597,123.419998,0.846024,1.062200,1.240200,0.758208,5.086000,4.515000,5.198000,1549.000000,1967.000000,105.515625,107.187500,69.099998,660.700012,13.303000,31.798925,49.657379,12.850000,31.311447
2007-06-20,1512.839966,13489.419922,2599.959961,836.179993,6649.299805,8090.490234,6093.290039,18211.679688,21684.669922,4181.323242,14411.950195,1783.790039,54029.000000,13978.200195,6396.899902,4545.609863,1.339603,1.992310,123.470001,0.843597,1.067300,1.238400,0.758610,5.123000,4.600000,5.234000,1527.000000,1947.750000,105.250000,106.781250,68.190002,656.099976,13.228000,31.517174,49.419750,14.670000,30.455547
2007-06-21,1522.189941,13545.839844,2616.959961,839.809998,6596.000000,7964.709961,6029.790039,18240.300781,21954.669922,4230.823242,14499.240234,1794.239990,54657.000000,14095.700195,6387.000000,4488.660156,1.339405,1.992905,123.739998,0.846883,1.073800,1.241200,0.763884,5.163000,4.560000,5.284000,1535.750000,1965.750000,104.750000,106.125000,68.650002,650.599976,13.075000,31.575348,49.291462,14.210000,30.689529
2007-06-22,1502.560059,13360.259766,2588.959961,834.750000,6567.399902,7949.629883,6023.250000,18188.630859,21999.910156,4091.445068,14467.360352,1770.979980,54267.000000,13986.000000,6382.600098,4479.359863,1.347092,1.997603,123.690002,0.848608,1.067100,1.229200,0.766871,5.138000,4.585000,5.257000,1520.500000,1948.000000,104.968750,106.375000,69.139999,653.500000,13.008000,31.636604,49.424545,15.750000,29.999889
2007-06-25,1497.739990,13352.049805,2577.080078,827.460022,6588.399902,7930.609863,6002.850098,18087.480469,21822.349609,3941.081055,14487.719727,1757.729980,54042.000000,13841.900391,6329.799805,4471.129883,1.346801,1.998202,123.580002,0.847027,1.070100,1.227900,0.765228,5.078000,4.640000,5.195000,1513.500000,1941.000000,105.406250,107.031250,69.180000,651.299988,12.866000,31.452852,49.481552,16.650000,29.778198
2007-06-26,1492.890015,13337.660156,2574.159912,826.130005,6559.299805,7860.520020,5953.359863,18066.109375,21803.570312,3973.371094,14501.080078,1749.550049,53852.000000,13663.900391,6308.600098,4433.040039,1.344899,1.998401,123.040001,0.846167,1.069950,1.228600,0.766695,5.101000,4.675000,5.221000,1497.750000,1925.500000,105.265625,106.781250,67.769997,642.099976,12.270000,31.544735,49.472054,18.889999,29.925980
2007-06-27,1506.339966,13427.730469,2605.350098,838.460022,6527.600098,7801.229980,5941.669922,17849.279297,21705.560547,4078.599121,14431.059570,1733.099976,54143.000000,13741.900391,6184.200195,4412.120117,1.345497,1.999600,123.150002,0.839490,1.069800,1.229200,0.764409,5.070000,4.635000,5.189000,1519.000000,1955.500000,105.484375,107.125000,68.970001,641.700012,12.210000,31.434456,49.472054,15.530000,30.320065
2007-06-28,1505.709961,13422.280273,2608.370117,839.039978,6571.299805,7921.359863,6006.310059,17932.269531,21938.220703,3914.204102,14504.570312,1751.750000,54147.000000,13715.700195,6265.600098,4457.990234,1.344701,2.002203,123.160004,0.846812,1.059100,1.231400,0.770001,5.118000,4.640000,5.221000,1517.250000,1955.250000,105.203125,106.781250,69.570000,647.500000,12.379000,31.269075,49.419750,15.540000,30.147646
2007-06-29,1503.349976,13408.620117,2603.229980,833.700012,6607.899902,8007.319824,6054.930176,18138.359375,21772.730469,3820.702881,14650.509766,1743.599976,54392.000000,13906.599609,6274.899902,4489.770020,1.353601,2.008314,123.160004,0.848176,1.064500,1.221500,0.771307,5.033000,4.670000,5.126000,1515.500000,1956.000000,105.703125,107.750000,70.680000,648.099976,12.353000,31.180292,49.700150,16.230000,29.833624
2007-07-02,1519.430054,13535.429688,2632.300049,845.059998,6590.600098,7958.240234,6026.950195,18146.300781,21772.730469,3836.293945,14664.259766,1771.349976,55371.000000,13906.599609,6263.299805,4470.259766,1.363494,2.017797,122.230003,0.859476,1.055100,1.209400,0.782901,4.998000,4.730000,5.100000,1531.000000,1972.000000,105.937500,108.031250,71.089996,656.500000,12.622000,31.424570,49.576958,15.400000,30.264645
2007-07-03,1524.869995,13577.299805,2644.949951,848.200012,6639.799805,8050.680176,6069.839844,18149.900391,22151.140625,3899.724121,14806.509766,1805.500000,55700.000000,14064.700195,6299.000000,4513.009766,1.361192,2.016983,122.470001,0.855725,1.060300,1.215780,0.781800,5.050000,4.815000,5.150000,1536.250000,1985.000000,105.593750,107.500000,71.410004,652.900024,12.569000,31.366056,49.586540,14.920000,30.618382
2007-07-04,1524.869995,13577.299805,2644.949951,848.200012,6673.100098,8075.259766,6098.080078,18168.720703,22218.550781,3816.165039,14880.240234,1838.410034,55696.000000,14060.400391,6298.600098,4524.240234,1.361507,2.016210,122.660004,0.857780,1.057300,1.217100,0.782228,5.050000,4.815000,5.150000,1536.250000,1985.000000,105.593750,107.500000,71.410004,652.900024,12.569000,31.366056,49.586540,14.920000,30.618382
2007-07-05,1525.400024,13565.839844,2656.649902,850.130005,6635.200195,7987.129883,6059.529785,18221.480469,22252.990234,3615.872070,14861.889648,1847.790039,55932.000000,14079.400391,6362.299805,4491.870117,1.359897,2.012194,122.949997,0.856384,1.056300,1.217300,0.782595,5.144000,4.810000,5.237000,1534.500000,1998.000000,104.937500,106.562500,71.809998,648.400024,12.469000,31.252048,49.266682,15.480000,30.277056
2007-07-06,1530.439941,13611.679688,2666.510010,852.309998,6690.100098,8048.319824,6102.689941,18140.939453,22531.740234,3781.347900,14964.120117,1861.010010,56444.000000,14118.700195,6351.100098,4524.450195,1.362992,2.011992,123.360001,0.848104,1.047600,1.217600,0.782779,5.195000,4.790000,5.282000,1542.500000,2009.000000,104.609375,106.093750,72.809998,652.700012,12.648000,31.285952,49.171215,14.720000,30.388758
2007-07-09,1531.849976,13649.969727,2670.020020,853.239990,6712.700195,8077.390137,6104.660156,18261.980469,22817.429688,3883.216064,15045.730469,1883.589966,56444.000000,14177.500000,6400.600098,4528.759766,1.362398,2.014789,123.370003,0.860215,1.048700,1.216400,0.780275,5.159000,4.785000,5.246000,1542.500000,2008.500000,104.843750,106.468750,72.190002,660.500000,12.714000,31.381475,49.271450,15.160000,30.277056
