1775789100,4759.72,4764.03,4758.33,4762.23
1775789400,4762.07,4762.72,4760.22,4761.88
1775789700,4761.89,4763.82,4761.06,4763.54
1775790000,4763.6,4763.6,4753.54,4757.32
1775790300,4757.32,4757.65,4750.63,4754.19
1775790600,4754.23,4754.87,4750.84,4753.91
1775790900,4753.87,4757.39,4751.37,4755.25
1775791200,4755.27,4758.37,4753.15,4753.86
1775791500,4753.84,4754.98,4750.86,4753.61
1775791800,4753.68,4758.97,4753.62,4758.86
1775792100,4758.96,4761.14,4757.57,4759.4
1775792400,4759.41,4760.26,4754.63,4755.54
1775792700,4755.48,4756.12,4754.62,4755.7
1775793000,4755.72,4758.61,4755.72,4755.99
1775793300,4755.95,4762.89,4755.78,4762.89
1775793600,4762.78,4767.03,4760.48,4760.66
1775793900,4760.58,4764.74,4758.38,4759.15
1775794200,4759.11,4762.16,4757.92,4760.59
1775794500,4760.55,4765.22,4757.99,4763.49
1775794800,4763.54,4764.28,4758.56,4758.69
1775795100,4758.7,4763.45,4758.42,4762.37
1775795400,4762.41,4771.33,4760.18,4771.17
1775795700,4771.34,4777.0,4769.86,4773.17
1775796000,4773.16,4775.37,4769.55,4771.62
1775796300,4771.74,4773.55,4764.92,4766.59
1775796600,4766.39,4766.4,4760.44,4765.37
1775796900,4765.85,4767.3,4761.67,4764.33
1775797200,4764.44,4765.37,4754.68,4755.1
1775797500,4755.05,4760.07,4754.75,4759.31
1775797800,4759.22,4759.38,4748.47,4752.2
1775798100,4752.21,4753.88,4746.27,4747.9
1775798400,4747.56,4749.86,4742.31,4745.45
1775798700,4745.04,4749.14,4743.82,4744.46
1775799000,4744.77,4745.7,4738.01,4743.78
1775799300,4743.86,4748.89,4742.91,4747.84
1775799600,4747.68,4749.92,4746.55,4749.55
1775799900,4749.54,4751.3,4747.53,4749.49
1775800200,4749.44,4751.98,4747.57,4749.16
1775800500,4749.21,4753.48,4748.12,4752.94
1775800800,4752.91,4756.61,4752.77,4754.98
1775801100,4755.07,4758.11,4753.8,4757.95
1775801400,4757.95,4761.8,4757.41,4760.23
1775801700,4760.08,4762.12,4758.79,4761.65
1775802000,4761.67,4762.09,4757.52,4758.44
1775802300,4758.45,4758.51,4755.11,4756.04
1775802600,4756.04,4762.36,4755.87,4762.3
1775802900,4762.28,4768.51,4762.1,4765.19
1775803200,4764.88,4766.08,4763.05,4765.26
1775803500,4765.19,4769.52,4764.76,4766.78
1775803800,4766.89,4767.09,4764.04,4764.6
1775804100,4764.61,4766.93,4763.96,4766.41
1775804400,4766.42,4768.0,4766.14,4767.14
1775804700,4767.1,4767.54,4765.15,4765.9
1775805000,4765.9,4767.18,4764.48,4767.06
1775805300,4767.04,4770.69,4765.95,4770.44
1775805600,4770.59,4770.59,4766.5,4766.82
1775805900,4766.78,4767.58,4765.28,4765.48
1775806200,4765.55,4765.58,4763.45,4763.56
1775806500,4763.59,4764.5,4762.34,4763.18
1775806800,4763.08,4763.82,4761.6,4762.44
1775807100,4762.34,4763.36,4761.52,4763.35
1775807400,4763.27,4765.41,4761.06,4762.57
1775807700,4762.57,4762.73,4757.81,4758.54
1775808000,4758.48,4762.24,4757.36,4762.16
1775808300,4762.13,4763.13,4760.08,4761.7
1775808600,4761.69,4761.99,4758.76,4759.85
1775808900,4759.93,4760.4,4758.49,4759.96
1775809200,4760.23,4763.78,4759.96,4760.9
1775809500,4761.06,4763.77,4759.27,4759.27
1775809800,4759.65,4765.4,4759.18,4764.9
1775810100,4764.81,4768.22,4763.65,4764.95
1775810400,4765.07,4766.67,4761.33,4764.64
1775810700,4764.68,4767.21,4764.62,4766.09
1775811000,4766.02,4769.16,4765.6,4767.03
1775811300,4766.72,4767.74,4765.35,4765.83
1775811600,4764.44,4764.76,4760.19,4761.61
1775811900,4761.67,4763.88,4758.94,4759.26
1775812200,4759.16,4761.21,4755.45,4756.18
1775812500,4756.21,4757.56,4752.13,4752.8
1775812800,4752.68,4754.66,4751.65,4753.72
1775813100,4754.1,4755.92,4752.78,4755.38
1775813400,4755.5,4758.4,4754.23,4758.08
1775813700,4758.05,4758.43,4749.57,4752.27
1775814000,4752.09,4754.02,4750.02,4751.0
1775814300,4751.02,4754.28,4743.83,4743.83
1775814600,4743.72,4747.12,4742.84,4744.87
1775814900,4744.78,4748.05,4744.27,4746.48
1775815200,4746.32,4750.68,4741.23,4750.4
1775815500,4750.43,4752.1,4748.86,4751.64
1775815800,4751.67,4752.62,4745.64,4746.92
1775816100,4746.98,4753.34,4746.1,4752.58
1775816400,4752.61,4754.83,4751.31,4753.93
1775816700,4754.0,4755.99,4752.77,4753.52
1775817000,4753.61,4756.06,4751.48,4755.71
1775817300,4755.68,4757.18,4754.51,4755.54
1775817600,4755.58,4757.53,4752.63,4754.07
1775817900,4754.07,4754.98,4751.83,4753.89
1775818200,4753.94,4753.94,4749.84,4750.7
1775818500,4750.73,4752.02,4748.04,4749.62
1775818800,4749.51,4753.31,4747.39,4747.39
1775819100,4747.5,4750.73,4747.1,4749.88
1775819400,4750.04,4752.07,4748.75,4749.78
1775819700,4749.92,4750.07,4742.27,4745.42
1775820000,4745.38,4746.84,4744.05,4746.32
1775820300,4745.92,4747.97,4745.03,4746.85
1775820600,4746.84,4752.22,4746.19,4749.96
1775820900,4749.94,4752.13,4748.05,4749.39
1775821200,4749.32,4749.85,4740.92,4741.39
1775821500,4742.23,4743.73,4732.93,4736.17
1775821800,4735.58,4736.55,4730.82,4736.3
1775822100,4736.44,4742.09,4734.55,4740.74
1775822400,4740.73,4745.19,4740.51,4744.31
1775822700,4744.38,4746.01,4741.56,4742.15
1775823000,4742.14,4746.78,4741.67,4746.78
1775823300,4746.71,4760.67,4744.48,4759.46
1775823600,4759.4,4759.4,4752.75,4752.97
1775823900,4752.97,4753.5,4748.74,4748.74
1775824200,4748.79,4750.22,4746.21,4747.46
1775824500,4747.6,4750.3,4747.25,4748.58
1775824800,4748.6,4751.05,4747.73,4750.3
1775825100,4750.46,4750.46,4747.92,4749.65
1775825400,4749.73,4752.7,4748.73,4751.69
1775825700,4751.63,4753.18,4750.29,4751.56
1775826000,4751.51,4753.39,4747.15,4747.54
1775826300,4747.55,4747.55,4742.37,4745.83
1775826600,4745.81,4747.52,4743.15,4747.16
1775826900,4747.09,4752.25,4746.39,4752.11
1775827200,4752.19,4758.88,4751.77,4758.49
1775827500,4758.38,4760.61,4757.7,4758.26
1775827800,4758.17,4759.71,4756.84,4759.56
1775828100,4759.58,4759.58,4753.8,4754.31
1775828400,4754.95,4756.31,4754.1,4755.45
1775828700,4755.29,4757.84,4754.06,4757.84
1775829000,4757.84,4759.67,4756.31,4757.02
1775829300,4757.01,4758.46,4755.53,4757.28
1775829600,4757.09,4759.59,4756.55,4759.57
1775829900,4759.56,4759.57,4755.0,4755.87
1775830200,4755.6,4756.65,4753.23,4755.68
1775830500,4755.6,4758.52,4754.27,4758.43
1775830800,4758.35,4762.44,4757.77,4760.97
1775831100,4761.05,4762.29,4758.08,4761.57
1775831400,4761.62,4763.13,4758.5,4759.16
1775831700,4759.44,4762.63,4759.01,4761.46
1775832000,4761.49,4767.04,4760.19,4767.04
1775832300,4767.19,4767.19,4763.21,4763.39
1775832600,4763.39,4766.27,4762.74,4764.48
1775832900,4764.51,4768.7,4763.37,4768.11
1775833200,4768.85,4769.95,4763.99,4766.59
1775833500,4766.58,4768.08,4763.68,4764.76
1775833800,4764.77,4767.39,4764.18,4766.73
1775834100,4766.84,4771.13,4765.61,4768.31
1775834400,4768.19,4768.42,4759.84,4760.11
1775834700,4760.07,4762.25,4759.74,4761.49
1775835000,4761.56,4782.01,4760.48,4780.23
1775835300,4780.29,4782.08,4770.92,4775.7
1775835600,4775.77,4778.27,4768.86,4772.57
1775835900,4772.59,4774.18,4763.62,4767.43
1775836200,4767.45,4771.16,4764.85,4764.89
1775836500,4764.88,4772.5,4764.6,4771.76
1775836800,4771.75,4773.41,4768.01,4770.84
1775837100,4770.86,4777.62,4769.35,4774.12
1775837400,4774.25,4774.32,4770.26,4772.47
1775837700,4772.42,4773.67,4766.04,4772.31
1775838000,4772.38,4779.83,4770.59,4775.82
1775838300,4775.85,4780.16,4774.32,4775.63
1775838600,4775.73,4778.66,4769.15,4770.08
1775838900,4770.1,4777.5,4765.15,4775.75
1775839200,4775.54,4775.9,4766.75,4768.97
1775839500,4769.15,4773.97,4765.86,4773.47
1775839800,4773.49,4777.33,4768.98,4777.2
1775840100,4777.3,4777.72,4774.06,4775.04
1775840400,4775.54,4780.4,4771.29,4776.62
1775840700,4776.49,4780.5,4774.9,4775.72
1775841000,4775.63,4780.22,4767.36,4780.13
1775841300,4780.09,4788.53,4779.04,4787.96
1775841600,4787.96,4790.74,4785.75,4790.11
1775841900,4790.29,4792.7,4787.29,4790.61
1775842200,4790.56,4794.97,4787.73,4787.83
1775842500,4787.85,4790.99,4786.65,4786.79
1775842800,4786.8,4788.87,4774.56,4780.64
1775843100,4780.77,4783.25,4771.75,4771.9
1775843400,4773.0,4781.72,4770.91,4774.51
1775843700,4774.35,4779.5,4770.93,4774.67
1775844000,4774.73,4778.9,4773.58,4774.38
1775844300,4774.39,4779.92,4769.47,4779.67
1775844600,4779.69,4783.81,4779.27,4781.87
1775844900,4781.83,4786.56,4781.7,4782.19
1775845200,4782.08,4787.31,4781.77,4786.21
1775845500,4786.11,4786.11,4775.98,4776.04
1775845800,4776.29,4778.32,4772.64,4774.71
1775846100,4774.77,4774.97,4755.37,4760.11
1775846400,4760.35,4767.17,4759.76,4765.98
1775846700,4766.06,4769.79,4763.01,4766.36
1775847000,4766.34,4769.94,4765.02,4766.46
1775847300,4766.46,4766.54,4758.67,4762.28
1775847600,4762.22,4763.28,4753.56,4753.72
1775847900,4753.81,4756.76,4747.54,4756.43
1775848200,4756.39,4763.37,4756.16,4763.16
1775848500,4763.08,4765.16,4760.85,4761.79
1775848800,4761.8,4762.15,4754.26,4760.64
1775849100,4760.81,4762.19,4756.92,4758.15
1775849400,4758.1,4763.3,4756.81,4761.12
1775849700,4761.3,4765.32,4760.7,4762.38
1775850000,4762.31,4762.89,4756.34,4756.88
1775850300,4757.06,4762.24,4756.07,4761.33
1775850600,4761.34,4766.06,4760.94,4765.43
1775850900,4765.42,4765.64,4762.17,4763.75
1775851200,4763.97,4764.7,4759.16,4759.99
1775851500,4760.0,4763.39,4758.17,4761.96
1775851800,4762.02,4766.27,4760.21,4764.64
1775852100,4764.6,4768.4,4763.45,4766.91
1775852400,4767.16,4768.44,4761.47,4764.53
1775852700,4764.47,4768.6,4761.22,4762.9
1775853000,4762.77,4765.62,4758.95,4760.75
1775853300,4760.61,4762.86,4758.18,4761.59
1775853600,4761.52,4762.28,4758.89,4759.0
1775853900,4758.96,4764.2,4758.69,4763.68
1775854200,4763.56,4764.96,4760.32,4761.1
1775854500,4761.08,4761.92,4758.96,4760.2
1775854800,4760.41,4760.65,4753.09,4753.15
1775855100,4753.24,4757.9,4750.94,4756.15
1775855400,4756.07,4763.82,4756.07,4763.5
1775855700,4763.54,4768.05,4762.77,4767.79
1775856000,4767.76,4769.39,4764.05,4764.52
1775856300,4764.54,4766.81,4763.66,4765.78
1775856600,4765.84,4771.76,4765.84,4771.22
1775856900,4771.28,4773.13,4768.72,4771.72
1775857200,4771.55,4772.85,4767.94,4768.19
1775857500,4768.13,4768.18,4763.1,4763.86
1775857800,4763.98,4767.92,4763.77,4767.91
1775858100,4767.86,4768.07,4764.5,4765.22
1775858400,4765.2,4767.27,4764.35,4766.97
1775858700,4766.92,4767.99,4765.01,4765.45
1775859000,4765.4,4767.16,4764.99,4766.74
1775859300,4766.64,4769.76,4765.68,4769.1
1775859600,4769.06,4770.37,4766.72,4767.42
1775859900,4767.38,4768.44,4762.94,4763.37
1775860200,4763.53,4765.33,4761.25,4764.28
1775860500,4764.45,4764.91,4761.69,4762.44
1775860800,4762.62,4764.05,4760.67,4763.71
1775861100,4763.69,4764.52,4758.77,4759.59
1775861400,4759.63,4761.9,4758.07,4759.19
1775861700,4758.99,4760.34,4758.34,4759.51
1775862000,4759.56,4759.73,4753.31,4753.31
1775862300,4752.9,4754.43,4751.36,4753.72
1775862600,4753.53,4755.28,4752.71,4753.38
1775862900,4753.34,4753.44,4750.61,4751.31
1775863200,4751.13,4751.14,4748.18,4748.4
1775863500,4748.44,4748.87,4740.83,4745.42
1775863800,4745.4,4749.31,4745.01,4746.96
1775864100,4746.98,4749.67,4746.3,4749.67
1775864400,4749.72,4752.32,4749.59,4751.12
1775864700,4750.93,4751.72,4749.31,4750.57
1776042000,4669.24,4699.3,4652.07,4669.74
1776042300,4669.89,4682.87,4666.28,4666.28
1776042600,4666.43,4684.75,4666.34,4676.26
1776042900,4676.29,4681.99,4669.33,4669.39
1776043200,4668.34,4672.26,4654.26,4657.42
1776043500,4657.44,4658.53,4644.23,4646.95
1776043800,4646.95,4655.08,4644.96,4653.45
1776044100,4653.46,4656.73,4650.29,4656.73
1776044400,4656.73,4658.85,4650.63,4657.53
1776044700,4657.56,4659.01,4651.34,4658.9
1776045000,4658.88,4659.52,4654.08,4655.41
1776045300,4655.42,4660.11,4654.36,4658.74
1776045600,4658.7,4660.35,4653.0,4658.93
1776045900,4658.89,4659.24,4651.85,4656.6
1776046200,4656.53,4659.49,4654.54,4659.32
1776046500,4659.28,4659.78,4648.38,4652.03
1776046800,4652.06,4652.06,4644.37,4647.09
1776047100,4646.86,4654.09,4646.85,4653.18
1776047400,4653.19,4656.19,4650.0,4654.85
1776047700,4654.85,4660.13,4654.31,4657.79
1776048000,4657.85,4659.59,4654.0,4655.35
1776048300,4655.38,4660.82,4655.37,4659.59
1776048600,4659.74,4671.16,4659.74,4666.82
1776048900,4666.58,4671.54,4666.03,4671.12
1776049200,4671.33,4672.3,4664.57,4668.3
1776049500,4668.34,4672.03,4667.21,4671.37
1776049800,4671.4,4673.21,4669.24,4672.38
1776050100,4672.24,4676.02,4671.91,4673.21
1776050400,4673.27,4674.78,4669.02,4672.93
1776050700,4672.81,4675.64,4670.24,4673.05
1776051000,4672.89,4680.72,4670.87,4680.12
1776051300,4680.05,4682.98,4675.69,4677.46
1776051600,4677.1,4681.95,4676.86,4678.35
1776051900,4678.41,4687.05,4677.88,4687.01
1776052200,4686.97,4691.16,4684.97,4689.51
1776052500,4689.5,4698.12,4686.74,4695.59
1776052800,4695.44,4709.05,4693.71,4704.37
1776053100,4704.26,4708.52,4699.94,4708.05
1776053400,4707.65,4719.28,4705.82,4714.79
1776053700,4714.81,4717.88,4711.34,4716.49
1776054000,4716.52,4721.4,4714.21,4715.58
1776054300,4715.55,4720.37,4713.97,4717.33
1776054600,4716.8,4721.28,4710.76,4721.26
1776054900,4721.33,4721.56,4713.17,4716.8
1776055200,4716.86,4718.65,4712.17,4714.23
1776055500,4714.11,4717.99,4709.86,4714.82
1776055800,4714.97,4723.54,4714.4,4722.38
1776056100,4722.33,4727.91,4720.77,4721.2
1776056400,4721.13,4725.57,4719.02,4722.6
1776056700,4722.58,4725.69,4719.18,4722.98
1776057000,4722.93,4724.12,4720.72,4722.51
1776057300,4722.48,4724.23,4719.57,4721.99
1776057600,4721.99,4722.07,4719.23,4720.65
1776057900,4720.67,4724.59,4719.13,4719.95
1776058200,4719.87,4727.77,4719.41,4725.29
1776058500,4725.23,4725.23,4716.33,4716.34
1776058800,4716.33,4719.54,4715.2,4715.27
1776059100,4715.28,4718.06,4711.05,4712.49
1776059400,4712.42,4718.88,4711.34,4718.3
1776059700,4718.74,4721.43,4718.65,4720.46
1776060000,4720.43,4721.6,4714.93,4715.47
1776060300,4715.3,4715.36,4712.51,4714.52
1776060600,4714.43,4715.29,4712.24,4713.73
1776060900,4713.64,4717.23,4712.89,4715.36
1776061200,4715.39,4717.58,4713.68,4717.01
1776061500,4717.0,4721.08,4716.29,4718.94
1776061800,4718.88,4721.87,4718.32,4721.13
1776062100,4721.1,4721.76,4717.35,4718.76
1776062400,4718.75,4723.84,4718.56,4722.15
1776062700,4722.13,4722.4,4718.67,4720.66
1776063000,4720.66,4720.72,4717.81,4718.4
1776063300,4718.43,4720.19,4717.25,4718.11
1776063600,4718.35,4718.4,4712.99,4714.79
1776063900,4714.86,4715.41,4708.83,4712.5
1776064200,4712.54,4714.85,4710.88,4714.54
1776064500,4714.52,4715.72,4710.73,4712.15
1776064800,4712.35,4712.37,4709.43,4712.37
1776065100,4712.32,4715.53,4712.14,4712.64
1776065400,4712.62,4713.66,4708.92,4712.94
1776065700,4713.02,4713.02,4710.17,4712.19
1776066000,4712.13,4719.38,4712.1,4718.69
1776066300,4718.2,4719.14,4716.1,4718.74
1776066600,4718.8,4723.89,4718.02,4723.2
1776066900,4723.23,4724.91,4721.62,4723.08
1776067200,4723.06,4726.05,4720.79,4721.42
1776067500,4721.6,4723.41,4720.04,4720.88
1776067800,4720.99,4722.89,4718.35,4719.2
1776068100,4719.34,4721.28,4717.06,4717.07
1776068400,4717.02,4719.06,4716.23,4716.42
1776068700,4716.82,4721.56,4716.62,4720.73
1776069000,4720.43,4722.18,4717.99,4722.16
1776069300,4722.25,4724.7,4719.88,4722.84
1776069600,4722.79,4723.6,4720.1,4721.13
1776069900,4721.13,4725.7,4720.64,4722.94
1776070200,4722.92,4724.64,4720.53,4720.69
1776070500,4720.68,4730.62,4720.39,4729.29
1776070800,4729.32,4729.42,4723.36,4726.13
1776071100,4726.07,4729.24,4724.38,4727.94
1776071400,4727.91,4729.31,4724.4,4725.8
1776071700,4725.93,4731.78,4725.93,4728.55
1776072000,4728.61,4728.79,4725.28,4727.39
1776072300,4727.21,4731.86,4725.74,4731.67
1776072600,4731.75,4732.66,4728.64,4729.42
1776072900,4729.41,4731.05,4725.38,4726.81
1776073200,4726.88,4728.11,4725.35,4726.26
1776073500,4726.36,4726.36,4720.78,4721.52
1776073800,4721.61,4725.53,4721.19,4725.05
1776074100,4725.0,4725.52,4722.92,4725.52
1776074400,4725.53,4738.63,4725.53,4737.13
1776074700,4737.16,4737.65,4726.59,4726.59
1776075000,4726.59,4730.31,4724.75,4728.15
1776075300,4728.07,4732.71,4726.54,4731.3
1776075600,4731.4,4732.17,4729.26,4730.02
1776075900,4730.15,4731.56,4727.03,4730.71
1776076200,4730.83,4733.67,4730.28,4731.52
1776076500,4731.62,4732.2,4727.29,4729.83
1776076800,4729.45,4732.6,4728.43,4732.22
1776077100,4732.25,4738.93,4732.02,4738.88
1776077400,4738.86,4739.96,4734.24,4734.7
1776077700,4734.65,4736.31,4728.25,4733.63
1776078000,4733.61,4738.56,4733.39,4736.26
1776078300,4736.3,4737.18,4732.17,4733.99
1776078600,4734.17,4735.78,4732.47,4732.74
1776078900,4732.45,4733.28,4730.06,4732.88
1776079200,4732.85,4733.95,4730.11,4733.12
1776079500,4733.13,4734.26,4731.94,4731.96
1776079800,4732.04,4736.25,4730.5,4732.64
1776080100,4732.68,4734.6,4729.11,4730.16
1776080400,4730.01,4730.08,4720.73,4721.4
1776080700,4721.36,4729.8,4720.15,4728.52
1776081000,4728.5,4728.63,4723.97,4725.15
1776081300,4725.02,4726.62,4723.25,4723.28
1776081600,4723.29,4728.53,4722.65,4726.8
1776081900,4726.82,4727.21,4717.57,4717.65
1776082200,4717.64,4721.79,4715.87,4718.83
1776082500,4719.0,4720.48,4716.35,4719.9
1776082800,4719.87,4721.28,4716.8,4720.57
1776083100,4720.6,4720.7,4714.34,4715.06
1776083400,4715.02,4719.95,4713.94,4714.27
1776083700,4714.15,4715.81,4710.89,4715.81
